[Odometry @ factory.py:85][DEBUG] 2017-11-15 17:49:12,232: Logging to: logs/2017_Nov_15/Odometry/17_49_12.log
[Odometry @ node.py:89][INFO] 2017-11-15 17:49:18,435: setup
[Odometry @ node.py:79][DEBUG] 2017-11-15 17:49:21,597: [log buffer start]
[DEBUG, 1510786158.612327]: OdometryMessage(t=1510786158.6123252, n=0, xy=0.0, th=0.0, dt=0.1033778190612793)
[DEBUG, 1510786177.8386102]: OdometryMessage(t=1510786177.8386085, n=771, xy=1.13483898687781, th=1.75, dt=0.020578861236572266)
[DEBUG, 1510786177.8643332]: OdometryMessage(t=1510786177.8643315, n=772, xy=0.0, th=1.875, dt=0.02571892738342285)
[DEBUG, 1510786177.864941]: OdometryMessage(t=1510786177.8649395, n=773, xy=1.1348389868777957, th=0.0, dt=0.031067848205566406)
[DEBUG, 1510786177.886282]: OdometryMessage(t=1510786177.8862808, n=774, xy=1.5131186491703943, th=1.25, dt=0.02073383331298828)
[DEBUG, 1510786177.9261723]: OdometryMessage(t=1510786177.926171, n=775, xy=1.323978818024095, th=1.875, dt=0.030783891677856445)
[DEBUG, 1510786177.9595973]: OdometryMessage(t=1510786177.9595957, n=776, xy=1.323978818024102, th=1.9375, dt=0.020570993423461914)
[DEBUG, 1510786177.996828]: OdometryMessage(t=1510786177.9968266, n=777, xy=1.5131186491703943, th=1.875, dt=0.031029224395751953)
[DEBUG, 1510786178.0305865]: OdometryMessage(t=1510786178.030585, n=778, xy=1.7022584803166936, th=1.8750000000000568, dt=0.020763874053955078)
[DEBUG, 1510786178.0664873]: OdometryMessage(t=1510786178.0664861, n=779, xy=1.5131186491703943, th=1.9374999999999432, dt=0.020658254623413086)
[DEBUG, 1510786178.0995305]: OdometryMessage(t=1510786178.0995293, n=780, xy=1.7022584803166936, th=1.9375, dt=0.030979156494140625)
[DEBUG, 1510786178.1354942]: OdometryMessage(t=1510786178.1354928, n=781, xy=1.7022584803166936, th=1.3125, dt=0.020679235458374023)
[DEBUG, 1510786178.171782]: OdometryMessage(t=1510786178.1717806, n=782, xy=2.080538142609292, th=1.9375000000000568, dt=0.03088068962097168)
[log buffer end]
[Odometry @ node.py:81][DEBUG] 2017-11-15 17:49:38,172: logging message buffer (len=16481)
[Odometry @ node.py:79][DEBUG] 2017-11-15 17:49:41,361: [log buffer start]
[DEBUG, 1510786178.2092996]: OdometryMessage(t=1510786178.2092981, n=783, xy=1.7022584803167007, th=1.8749999999999432, dt=0.020673513412475586)
[DEBUG, 1510786178.2409723]: OdometryMessage(t=1510786178.2409708, n=784, xy=1.7022584803166936, th=1.875, dt=0.020580053329467773)
[DEBUG, 1510786178.2800312]: OdometryMessage(t=1510786178.2800298, n=785, xy=1.5131186491704014, th=1.8125, dt=0.030903100967407227)
[DEBUG, 1510786178.3031254]: OdometryMessage(t=1510786178.3031242, n=786, xy=1.323978818024095, th=1.8125, dt=0.020761489868164062)
[DEBUG, 1510786178.335979]: OdometryMessage(t=1510786178.3359778, n=787, xy=1.7022584803166936, th=1.1875, dt=0.03093099594116211)
[DEBUG, 1510786178.336774]: OdometryMessage(t=1510786178.336773, n=788, xy=0.0, th=1.75, dt=0.0020284652709960938)
[DEBUG, 1510786178.369852]: OdometryMessage(t=1510786178.3698509, n=789, xy=1.5131186491703943, th=1.6875, dt=0.020658493041992188)
[DEBUG, 1510786178.3972187]: OdometryMessage(t=1510786178.3972173, n=790, xy=1.323978818024095, th=0.0, dt=0.030707120895385742)
[DEBUG, 1510786178.425473]: OdometryMessage(t=1510786178.4254713, n=791, xy=1.1348389868777993, th=1.75, dt=0.02058267593383789)
[DEBUG, 1510786178.4584064]: OdometryMessage(t=1510786178.4584053, n=792, xy=1.1348389868777993, th=1.6875, dt=0.03086090087890625)
[DEBUG, 1510786178.4926617]: OdometryMessage(t=1510786178.49266, n=793, xy=1.323978818024095, th=1.625, dt=0.020626306533813477)
[DEBUG, 1510786178.526562]: OdometryMessage(t=1510786178.5265605, n=794, xy=0.9456991557314964, th=1.5625, dt=0.02058863639831543)
[DEBUG, 1510786178.5587952]: OdometryMessage(t=1510786178.5587943, n=795, xy=0.7565593245851971, th=1.5, dt=0.030850648880004883)
[DEBUG, 1510786178.5912807]: OdometryMessage(t=1510786178.5912795, n=796, xy=0.7565593245851971, th=1.5, dt=0.02067852020263672)
[DEBUG, 1510786178.6262]: OdometryMessage(t=1510786178.6261985, n=797, xy=0.7565593245851971, th=1.4375, dt=0.0308685302734375)
[DEBUG, 1510786178.6515207]: OdometryMessage(t=1510786178.6515193, n=798, xy=0.7565593245851971, th=0.8750000000000568, dt=0.020662784576416016)
[DEBUG, 1510786178.672676]: OdometryMessage(t=1510786178.6726747, n=799, xy=0.7565593245852007, th=1.3124999999999432, dt=0.031072378158569336)
[DEBUG, 1510786178.710831]: OdometryMessage(t=1510786178.7108297, n=800, xy=0.5674194934388979, th=1.3125, dt=0.020925521850585938)
[DEBUG, 1510786178.74595]: OdometryMessage(t=1510786178.7459486, n=801, xy=0.9456991557315, th=1.25, dt=0.02055525779724121)
[DEBUG, 1510786178.7704937]: OdometryMessage(t=1510786178.7704923, n=802, xy=0.7565593245851971, th=1.125, dt=0.020802736282348633)
[DEBUG, 1510786178.811441]: OdometryMessage(t=1510786178.8114398, n=803, xy=0.9456991557314964, th=1.0, dt=0.030894994735717773)
[DEBUG, 1510786178.8436718]: OdometryMessage(t=1510786178.84367, n=804, xy=0.5674194934389014, th=0.625, dt=0.0205230712890625)
[DEBUG, 1510786178.8444731]: OdometryMessage(t=1510786178.8444722, n=805, xy=0.7565593245851971, th=0.0, dt=0.03090071678161621)
[DEBUG, 1510786178.878906]: OdometryMessage(t=1510786178.8789048, n=806, xy=0.7565593245851971, th=0.875, dt=0.020589590072631836)
[DEBUG, 1510786178.901379]: OdometryMessage(t=1510786178.9013777, n=807, xy=0.7565593245851989, th=0.8125, dt=0.03087639808654785)
[DEBUG, 1510786178.9375334]: OdometryMessage(t=1510786178.937532, n=808, xy=0.5674194934388996, th=0.8125, dt=0.020838260650634766)
[DEBUG, 1510786178.95981]: OdometryMessage(t=1510786178.9598083, n=809, xy=0.3782796622925986, th=0.75, dt=0.030917882919311523)
[DEBUG, 1510786178.9909549]: OdometryMessage(t=1510786178.9909534, n=810, xy=0.7565593245851989, th=0.6875, dt=0.02059173583984375)
[DEBUG, 1510786179.0120971]: OdometryMessage(t=1510786179.0120957, n=811, xy=0.0, th=0.625, dt=0.021175146102905273)
[DEBUG, 1510786179.045693]: OdometryMessage(t=1510786179.0456915, n=812, xy=0.1891398311462993, th=0.5624999999999998, dt=0.020587444305419922)
[DEBUG, 1510786179.0675876]: OdometryMessage(t=1510786179.067586, n=813, xy=0.0, th=0.5000000000000002, dt=0.021607398986816406)
[DEBUG, 1510786179.0897806]: OdometryMessage(t=1510786179.089779, n=814, xy=0.18913983114630106, th=0.0, dt=0.03082275390625)
[DEBUG, 1510786179.1108599]: OdometryMessage(t=1510786179.1108584, n=815, xy=0.1891398311462993, th=0.375, dt=0.02060675621032715)
[DEBUG, 1510786179.134266]: OdometryMessage(t=1510786179.1342642, n=816, xy=0.0, th=0.5, dt=0.03091883659362793)
[DEBUG, 1510786179.1636748]: OdometryMessage(t=1510786179.1636732, n=817, xy=0.0, th=0.43750000000000044, dt=0.020793437957763672)
[DEBUG, 1510786179.1844664]: OdometryMessage(t=1510786179.1844645, n=818, xy=0.0, th=0.0, dt=0.0207059383392334)
[DEBUG, 1510786179.20581]: OdometryMessage(t=1510786179.2058084, n=819, xy=0.0, th=0.43749999999999956, dt=0.030864477157592773)
[DEBUG, 1510786179.2068317]: OdometryMessage(t=1510786179.2068305, n=820, xy=0.0, th=0.4375, dt=0.020992517471313477)
[DEBUG, 1510786179.2270539]: OdometryMessage(t=1510786179.2270522, n=821, xy=0.0, th=0.0, dt=0.020755290985107422)
[DEBUG, 1510786179.250588]: OdometryMessage(t=1510786179.2505865, n=822, xy=0.0, th=0.3125, dt=0.030907630920410156)
[DEBUG, 1510786179.2720907]: OdometryMessage(t=1510786179.2720895, n=823, xy=0.0, th=0.1875, dt=0.02085256576538086)
[DEBUG, 1510786179.2932591]: OdometryMessage(t=1510786179.2932577, n=824, xy=0.0, th=0.3125, dt=0.021408796310424805)
[DEBUG, 1510786179.3140786]: OdometryMessage(t=1510786179.3140771, n=825, xy=0.0, th=0.0, dt=0.031167268753051758)
[DEBUG, 1510786179.3492277]: OdometryMessage(t=1510786179.3492262, n=826, xy=0.1891398311462993, th=0.25, dt=0.020585060119628906)
[DEBUG, 1510786179.3701015]: OdometryMessage(t=1510786179.3700998, n=827, xy=0.0, th=0.1875, dt=0.03123331069946289)
[DEBUG, 1510786179.3908257]: OdometryMessage(t=1510786179.390824, n=828, xy=0.0, th=0.1875000000000009, dt=0.030874252319335938)
[DEBUG, 1510786179.4120982]: OdometryMessage(t=1510786179.4120967, n=829, xy=0.1891398311462993, th=0.1874999999999991, dt=0.020746707916259766)
[DEBUG, 1510786179.4330726]: OdometryMessage(t=1510786179.4330711, n=830, xy=0.1891398311462993, th=0.0, dt=0.030872106552124023)
[DEBUG, 1510786179.4539628]: OdometryMessage(t=1510786179.4539614, n=831, xy=0.1891398311462993, th=0.0625, dt=0.020550251007080078)
[DEBUG, 1510786179.475064]: OdometryMessage(t=1510786179.4750628, n=832, xy=0.0, th=0.0625, dt=0.03084564208984375)
[DEBUG, 1510786179.496127]: OdometryMessage(t=1510786179.4961257, n=833, xy=0.0, th=0.0625, dt=0.02072429656982422)
[DEBUG, 1510786179.5172825]: OdometryMessage(t=1510786179.5172813, n=834, xy=0.0, th=0.0, dt=0.020829439163208008)
[DEBUG, 1510786179.518098]: OdometryMessage(t=1510786179.5180972, n=835, xy=0.0, th=0.0, dt=0.0228726863861084)
[DEBUG, 1510786179.5680327]: OdometryMessage(t=1510786179.5680318, n=836, xy=0.0, th=0.0, dt=0.02064800262451172)
[DEBUG, 1510786179.5889845]: OdometryMessage(t=1510786179.5889828, n=837, xy=0.0, th=0.0, dt=0.021204233169555664)
[DEBUG, 1510786179.6101744]: OdometryMessage(t=1510786179.610173, n=838, xy=0.0, th=0.0, dt=0.03087782859802246)
[DEBUG, 1510786179.6311166]: OdometryMessage(t=1510786179.6311152, n=839, xy=0.0, th=-0.0625, dt=0.02126908302307129)
[DEBUG, 1510786179.652415]: OdometryMessage(t=1510786179.6524136, n=840, xy=0.0, th=-0.0625, dt=0.020807266235351562)
[DEBUG, 1510786179.6737697]: OdometryMessage(t=1510786179.6737683, n=841, xy=-0.1891398311462993, th=-0.0625, dt=0.03092026710510254)
[DEBUG, 1510786179.6962094]: OdometryMessage(t=1510786179.6962082, n=842, xy=0.0, th=0.0, dt=0.020740509033203125)
[DEBUG, 1510786179.737417]: OdometryMessage(t=1510786179.7374156, n=843, xy=-0.1891398311462993, th=-0.0625, dt=0.03118729591369629)
[DEBUG, 1510786179.7587857]: OdometryMessage(t=1510786179.758784, n=844, xy=0.0, th=-0.0625, dt=0.02081298828125)
[DEBUG, 1510786179.7803261]: OdometryMessage(t=1510786179.7803247, n=845, xy=0.0, th=-0.06249999999999911, dt=0.03090381622314453)
[DEBUG, 1510786179.801331]: OdometryMessage(t=1510786179.8013296, n=846, xy=0.0, th=0.0, dt=0.02069258689880371)
[DEBUG, 1510786179.8224454]: OdometryMessage(t=1510786179.8224442, n=847, xy=0.0, th=0.0, dt=0.02083134651184082)
[DEBUG, 1510786179.8437452]: OdometryMessage(t=1510786179.8437438, n=848, xy=0.0, th=-0.06250000000000089, dt=0.03336000442504883)
[DEBUG, 1510786179.8646154]: OdometryMessage(t=1510786179.8646138, n=849, xy=0.0, th=0.0, dt=0.030861377716064453)
[DEBUG, 1510786179.885715]: OdometryMessage(t=1510786179.8857138, n=850, xy=0.0, th=0.0, dt=0.02077651023864746)
[DEBUG, 1510786179.9071014]: OdometryMessage(t=1510786179.9071, n=851, xy=0.0, th=0.0, dt=0.03104710578918457)
[DEBUG, 1510786179.9280968]: OdometryMessage(t=1510786179.9280956, n=852, xy=0.0, th=0.0, dt=0.020769596099853516)
[DEBUG, 1510786179.9488938]: OdometryMessage(t=1510786179.9488926, n=853, xy=0.0, th=0.0, dt=0.0283355712890625)
[DEBUG, 1510786179.9708798]: OdometryMessage(t=1510786179.9708784, n=854, xy=0.0, th=0.06250000000000089, dt=0.030997276306152344)
[DEBUG, 1510786179.9918]: OdometryMessage(t=1510786179.9917982, n=855, xy=0.0, th=0.0, dt=0.020691871643066406)
[DEBUG, 1510786180.0126855]: OdometryMessage(t=1510786180.012684, n=856, xy=0.0, th=0.0, dt=0.020634174346923828)
[DEBUG, 1510786180.0337448]: OdometryMessage(t=1510786180.0337434, n=857, xy=0.0, th=0.06249999999999911, dt=0.030881166458129883)
[DEBUG, 1510786180.0553591]: OdometryMessage(t=1510786180.0553577, n=858, xy=0.0, th=0.0, dt=0.02061939239501953)
[DEBUG, 1510786180.076514]: OdometryMessage(t=1510786180.0765126, n=859, xy=0.0, th=0.0, dt=0.030881166458129883)
[DEBUG, 1510786180.0975842]: OdometryMessage(t=1510786180.0975828, n=860, xy=0.0, th=0.0625, dt=0.02090764045715332)
[DEBUG, 1510786180.1192126]: OdometryMessage(t=1510786180.1192112, n=861, xy=0.0, th=0.0, dt=0.03824973106384277)
[DEBUG, 1510786180.139944]: OdometryMessage(t=1510786180.139942, n=862, xy=0.0, th=0.0, dt=0.031225919723510742)
[DEBUG, 1510786180.1608403]: OdometryMessage(t=1510786180.1608386, n=863, xy=0.0, th=0.0625, dt=0.02079486846923828)
[DEBUG, 1510786180.1831634]: OdometryMessage(t=1510786180.183162, n=864, xy=0.0, th=0.0, dt=0.020801067352294922)
[DEBUG, 1510786180.203957]: OdometryMessage(t=1510786180.2039557, n=865, xy=0.0, th=0.0, dt=0.03095531463623047)
[DEBUG, 1510786180.2048047]: OdometryMessage(t=1510786180.2048035, n=866, xy=0.0, th=0.0, dt=0.023342370986938477)
[DEBUG, 1510786180.2250361]: OdometryMessage(t=1510786180.2250342, n=867, xy=0.0, th=0.0, dt=0.02092146873474121)
[DEBUG, 1510786180.2461643]: OdometryMessage(t=1510786180.246163, n=868, xy=0.0, th=0.0, dt=0.040657758712768555)
[DEBUG, 1510786180.2672918]: OdometryMessage(t=1510786180.2672906, n=869, xy=0.0, th=0.0, dt=0.03118133544921875)
[DEBUG, 1510786180.2881322]: OdometryMessage(t=1510786180.2881308, n=870, xy=0.0, th=0.0, dt=0.020636796951293945)
[DEBUG, 1510786180.3092258]: OdometryMessage(t=1510786180.3092246, n=871, xy=0.0, th=0.0, dt=0.03087902069091797)
[DEBUG, 1510786180.3307683]: OdometryMessage(t=1510786180.3307667, n=872, xy=0.0, th=0.0, dt=0.020647048950195312)
[DEBUG, 1510786180.3525004]: OdometryMessage(t=1510786180.3524992, n=873, xy=0.0, th=0.0, dt=0.02068781852722168)
[DEBUG, 1510786180.394131]: OdometryMessage(t=1510786180.3941295, n=874, xy=0.0, th=0.0, dt=0.030851364135742188)
[DEBUG, 1510786180.4166179]: OdometryMessage(t=1510786180.4166164, n=875, xy=0.0, th=0.0, dt=0.02066183090209961)
[DEBUG, 1510786180.437853]: OdometryMessage(t=1510786180.4378512, n=876, xy=0.0, th=0.0, dt=0.030988216400146484)
[DEBUG, 1510786180.458901]: OdometryMessage(t=1510786180.4588995, n=877, xy=0.0, th=0.0, dt=0.020613908767700195)
[DEBUG, 1510786180.480225]: OdometryMessage(t=1510786180.4802234, n=878, xy=0.0, th=0.0, dt=0.030940532684326172)
[DEBUG, 1510786180.5014162]: OdometryMessage(t=1510786180.5014145, n=879, xy=0.0, th=0.0, dt=0.020699262619018555)
[DEBUG, 1510786180.5228448]: OdometryMessage(t=1510786180.5228436, n=880, xy=0.0, th=0.0625, dt=0.020711183547973633)
[DEBUG, 1510786180.5441713]: OdometryMessage(t=1510786180.5441697, n=881, xy=0.0, th=0.0, dt=0.03700447082519531)
[DEBUG, 1510786180.5655088]: OdometryMessage(t=1510786180.5655074, n=882, xy=0.0, th=0.0, dt=0.03097224235534668)
[DEBUG, 1510786180.5863612]: OdometryMessage(t=1510786180.5863593, n=883, xy=0.0, th=0.0, dt=0.020617246627807617)
[DEBUG, 1510786180.6088622]: OdometryMessage(t=1510786180.6088607, n=884, xy=0.0, th=0.0, dt=0.030990123748779297)
[DEBUG, 1510786180.6299562]: OdometryMessage(t=1510786180.6299548, n=885, xy=0.0, th=0.0, dt=0.020834684371948242)
[DEBUG, 1510786180.671446]: OdometryMessage(t=1510786180.6714447, n=886, xy=0.0, th=0.0, dt=0.030792951583862305)
[DEBUG, 1510786180.6929457]: OdometryMessage(t=1510786180.6929443, n=887, xy=0.1891398311462993, th=0.0, dt=0.02060699462890625)
[DEBUG, 1510786180.7144675]: OdometryMessage(t=1510786180.7144663, n=888, xy=0.0, th=0.0, dt=0.030821561813354492)
[DEBUG, 1510786180.7354522]: OdometryMessage(t=1510786180.7354505, n=889, xy=0.0, th=0.0, dt=0.020573854446411133)
[DEBUG, 1510786180.757027]: OdometryMessage(t=1510786180.7570257, n=890, xy=0.0, th=0.0, dt=0.020568370819091797)
[DEBUG, 1510786180.7783701]: OdometryMessage(t=1510786180.7783687, n=891, xy=0.0, th=0.0, dt=0.030850887298583984)
[DEBUG, 1510786180.8000042]: OdometryMessage(t=1510786180.8000028, n=892, xy=0.0, th=0.0, dt=0.02062845230102539)
[DEBUG, 1510786180.8209555]: OdometryMessage(t=1510786180.8209538, n=893, xy=0.0, th=0.0, dt=0.030623197555541992)
[DEBUG, 1510786180.8417373]: OdometryMessage(t=1510786180.8417358, n=894, xy=0.0, th=0.0, dt=0.030977964401245117)
[DEBUG, 1510786180.8630502]: OdometryMessage(t=1510786180.8630488, n=895, xy=0.0, th=0.0, dt=0.020762205123901367)
[DEBUG, 1510786180.8840296]: OdometryMessage(t=1510786180.8840282, n=896, xy=0.0, th=0.0, dt=0.03098917007446289)
[DEBUG, 1510786180.9065514]: OdometryMessage(t=1510786180.90655, n=897, xy=0.0, th=0.0, dt=0.02083444595336914)
[DEBUG, 1510786180.9284267]: OdometryMessage(t=1510786180.9284253, n=898, xy=0.0, th=0.0, dt=0.020682811737060547)
[DEBUG, 1510786180.9698985]: OdometryMessage(t=1510786180.9698973, n=899, xy=0.0, th=0.0, dt=0.030879735946655273)
[DEBUG, 1510786180.9919019]: OdometryMessage(t=1510786180.9919004, n=900, xy=0.0, th=0.0, dt=0.02080082893371582)
[DEBUG, 1510786181.014158]: OdometryMessage(t=1510786181.0141563, n=901, xy=0.0, th=0.0, dt=0.03179764747619629)
[DEBUG, 1510786181.0358663]: OdometryMessage(t=1510786181.0358648, n=902, xy=0.0, th=0.0, dt=0.02077460289001465)
[DEBUG, 1510786181.057804]: OdometryMessage(t=1510786181.0578027, n=903, xy=0.0, th=0.0, dt=0.020908355712890625)
[DEBUG, 1510786181.079403]: OdometryMessage(t=1510786181.079402, n=904, xy=0.0, th=0.0, dt=0.031018733978271484)
[DEBUG, 1510786181.1006026]: OdometryMessage(t=1510786181.100601, n=905, xy=0.0, th=0.0, dt=0.020652294158935547)
[DEBUG, 1510786181.1213915]: OdometryMessage(t=1510786181.12139, n=906, xy=0.0, th=0.0, dt=0.024016380310058594)
[DEBUG, 1510786181.1425352]: OdometryMessage(t=1510786181.1425338, n=907, xy=0.0, th=0.0, dt=0.031207561492919922)
[DEBUG, 1510786181.1633532]: OdometryMessage(t=1510786181.1633515, n=908, xy=0.0, th=0.0, dt=0.020780086517333984)
[DEBUG, 1510786181.1844225]: OdometryMessage(t=1510786181.1844213, n=909, xy=0.0, th=0.0, dt=0.030924320220947266)
[DEBUG, 1510786181.205972]: OdometryMessage(t=1510786181.2059703, n=910, xy=0.0, th=0.0, dt=0.02074408531188965)
[DEBUG, 1510786181.2274876]: OdometryMessage(t=1510786181.2274861, n=911, xy=0.0, th=0.0, dt=0.02094888687133789)
[DEBUG, 1510786181.269114]: OdometryMessage(t=1510786181.2691123, n=912, xy=0.0, th=0.0625, dt=0.0310366153717041)
[DEBUG, 1510786181.290817]: OdometryMessage(t=1510786181.2908154, n=913, xy=0.0, th=0.0, dt=0.020837068557739258)
[DEBUG, 1510786181.3127465]: OdometryMessage(t=1510786181.312745, n=914, xy=0.0, th=0.0, dt=0.0312349796295166)
[DEBUG, 1510786181.3340063]: OdometryMessage(t=1510786181.3340049, n=915, xy=0.0, th=0.0, dt=0.020908117294311523)
[log buffer end]
[Odometry @ node.py:81][DEBUG] 2017-11-15 17:49:41,361: logging message buffer (len=16053)
[Odometry @ node.py:102][INFO] 2017-11-15 17:49:41,362: Node took 29.129680156707764s to run
[Odometry @ odometry.py:82][INFO] 2017-11-15 17:49:45,219: 777 BNO055 messages received. 900 encoder messages received
